SAMPLEID,TAXAID,N_TAXA,TYPE,TOLER,NATIVE,TROPHIC,SILT,INDEX_CLASS,SAMP_LENGTH_M,SAMP_WIDTH_M,SAMP_BIOMASS,INDEX_NAME,EXCLUDE,BCG_ATTR,DA_MI2,N_ANOMALIES,FAMILY,GENUS,THERMAL_INDICATOR,ELEVATION_ATTR,GRADIENT_ATTR,WSAREA_ATTR,REPRODUCTION,HABITAT,CONNECTIVITY,SCC,HYBRID
UXED-638-R-1111,LONGNOSE DACE,159,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,21.9,29419,MBSS_2005_Fish,,,47.89,0,,,,,,,,,,,
UXED-638-R-1111,LARGEMOUTH BASS,1,NOTYPE,T,IC,TP,N,EPIEDMONT,75,21.9,29419,MBSS_2005_Fish,,,47.89,0,,,,,,,,,,,
UXED-638-R-1111,CYPRINELLA SP.,40,SHINER,I,N,IV,N,EPIEDMONT,75,21.9,29419,MBSS_2005_Fish,,,47.89,0,,,,,,,,,,,
UXED-638-R-1111,CUTLIP MINNOW,146,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,21.9,29419,MBSS_2005_Fish,,,47.89,0,,,,,,,,,,,
UXED-638-R-1111,CREEK CHUB,41,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,21.9,29419,MBSS_2005_Fish,,,47.89,0,,,,,,,,,,,
UXED-638-R-1111,BLUE RIDGE SCULPIN,302,SCULPIN,I,N,IS,Y,EPIEDMONT,75,21.9,29419,MBSS_2005_Fish,,,47.89,0,,,,,,,,,,,
UXED-638-R-1111,BLUEGILL,3,SUNFISH,T,IC,IV,N,EPIEDMONT,75,21.9,29419,MBSS_2005_Fish,,,47.89,0,,,,,,,,,,,
UXED-638-R-1111,COMMON SHINER,244,SHINER,I,N,OM,Y,EPIEDMONT,75,21.9,29419,MBSS_2005_Fish,,,47.89,0,,,,,,,,,,,
UXED-638-R-1111,BLACKNOSE DACE,149,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,21.9,29419,MBSS_2005_Fish,,,47.89,0,,,,,,,,,,,
UBKW-4310-R-1111,TESSELLATED DARTER,10,DARTER,T,N,IV,N,EPIEDMONT,75,4.05,1972,MBSS_2005_Fish,,,2.04,0,,,,,,,,,,,
UBKW-4310-R-1111,WHITE SUCKER,67,SUCKER,T,N,OM,Y,EPIEDMONT,75,4.05,1972,MBSS_2005_Fish,,,2.04,0,,,,,,,,,,,
UBKW-4310-R-1111,SWALLOWTAIL SHINER,17,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,4.05,1972,MBSS_2005_Fish,,,2.04,0,,,,,,,,,,,
UBKW-4310-R-1111,ROSYSIDE DACE,149,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,4.05,1972,MBSS_2005_Fish,,,2.04,0,,,,,,,,,,,
UBKW-4310-R-1111,LONGNOSE DACE,65,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,4.05,1972,MBSS_2005_Fish,,,2.04,0,,,,,,,,,,,
UBKW-4310-R-1111,LEAST BROOK LAMPREY,7,LAMPREY,NOTYPE,N,FF,N,EPIEDMONT,75,4.05,1972,MBSS_2005_Fish,,,2.04,0,,,,,,,,,,,
UBKW-4310-R-1111,CREEK CHUB,108,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,4.05,1972,MBSS_2005_Fish,,,2.04,0,,,,,,,,,,,
UBKW-4310-R-1111,BLACKNOSE DACE,51,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,4.05,1972,MBSS_2005_Fish,,,2.04,0,,,,,,,,,,,
UBKW-4310-R-1111,AMERICAN EEL,1,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,4.05,1972,MBSS_2005_Fish,,,2.04,0,,,,,,,,,,,
UKXM-434-R-1111,CREEK CHUBSUCKER,2,SUCKER,NOTYPE,N,IV,N,COASTAL,75,1.5,957,MBSS_2005_Fish,,,0.45,0,,,,,,,,,,,
UKXM-434-R-1111,TESSELLATED DARTER,17,DARTER,T,N,IV,N,COASTAL,75,1.5,957,MBSS_2005_Fish,,,0.45,0,,,,,,,,,,,
UKXM-434-R-1111,EASTERN MUDMINNOW,15,NOTYPE,T,N,IV,N,COASTAL,75,1.5,957,MBSS_2005_Fish,,,0.45,0,,,,,,,,,,,
UKXM-434-R-1111,GREEN SUNFISH,93,SUNFISH,T,IC,GE,N,COASTAL,75,1.5,957,MBSS_2005_Fish,,,0.45,0,,,,,,,,,,,
UKXM-434-R-1111,LEAST BROOK LAMPREY,7,LAMPREY,NOTYPE,N,FF,N,COASTAL,75,1.5,957,MBSS_2005_Fish,,,0.45,0,,,,,,,,,,,
UKXM-434-R-1111,LEPOMIS HYBRID,1,SUNFISH,NOTYPE,NOTYPE,NOTYPE,NOTYPE,COASTAL,75,1.5,957,MBSS_2005_Fish,,,0.45,0,,,,,,,,,,,
UKXM-434-R-1111,REDBREAST SUNFISH,8,SUNFISH,NOTYPE,IY,GE,N,COASTAL,75,1.5,957,MBSS_2005_Fish,,,0.45,0,,,,,,,,,,,
UKXM-434-R-1111,BLUEGILL,6,SUNFISH,T,IC,IV,N,COASTAL,75,1.5,957,MBSS_2005_Fish,,,0.45,0,,,,,,,,,,,
UKXM-434-R-1111,AMERICAN EEL,5,NOTYPE,NOTYPE,N,GE,N,COASTAL,75,1.5,957,MBSS_2005_Fish,,,0.45,0,,,,,,,,,,,
UKXM-436-R-1111,EASTERN MUDMINNOW,1,NOTYPE,T,N,IV,N,COASTAL,75,2.125,268,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
UKXM-436-R-1111,LEAST BROOK LAMPREY,1,LAMPREY,NOTYPE,N,FF,N,COASTAL,75,2.125,268,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
UKXM-436-R-1111,GOLDEN SHINER,8,OTHRCYPR,T,N,OM,N,COASTAL,75,2.125,268,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
UKXM-436-R-1111,TESSELLATED DARTER,3,DARTER,T,N,IV,N,COASTAL,75,2.125,268,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
UKXM-436-R-1111,CREEK CHUBSUCKER,1,SUCKER,NOTYPE,N,IV,N,COASTAL,75,2.125,268,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
UKXM-436-R-1111,CHAIN PICKEREL,1,NOTYPE,NOTYPE,IY,TP,N,COASTAL,75,2.125,268,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
UKXM-436-R-1111,BLUEGILL,14,SUNFISH,T,IC,IV,N,COASTAL,75,2.125,268,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
UKXM-436-R-1111,AMERICAN EEL,2,NOTYPE,NOTYPE,N,GE,N,COASTAL,75,2.125,268,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
UKXM-436-R-1111,GREEN SUNFISH,5,SUNFISH,T,IC,GE,N,COASTAL,75,2.125,268,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
UKXM-4410-R-1111,EASTERN MUDMINNOW,30,NOTYPE,T,N,IV,N,COASTAL,75,1.425,115,MBSS_2005_Fish,,,0.63,0,,,,,,,,,,,
UKXM-4410-R-1111,TESSELLATED DARTER,1,DARTER,T,N,IV,N,COASTAL,75,1.425,115,MBSS_2005_Fish,,,0.63,0,,,,,,,,,,,
UKXM-4410-R-1111,AMERICAN EEL,1,NOTYPE,NOTYPE,N,GE,N,COASTAL,75,1.425,115,MBSS_2005_Fish,,,0.63,0,,,,,,,,,,,
URGN-5310-R-1111,PUMPKINSEED,1,SUNFISH,T,IY,IV,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,NORTHERN HOGSUCKER,20,SUCKER,I,N,IV,Y,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,WHITE SUCKER,23,SUCKER,T,N,OM,Y,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,LARGEMOUTH BASS,3,NOTYPE,T,IC,TP,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,SATINFIN SHINER,2,SHINER,I,N,IV,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,REDBREAST SUNFISH,20,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,RIVER CHUB,2,OTHRCYPR,I,N,OM,Y,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,BLUEGILL,37,SUNFISH,T,IC,IV,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,CREEK CHUBSUCKER,3,SUCKER,NOTYPE,N,IV,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,GOLDEN SHINER,2,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,GREEN SUNFISH,16,SUNFISH,T,IC,GE,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,EASTERN MOSQUITOFISH,9,NOTYPE,NOTYPE,N,IV,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,SWALLOWTAIL SHINER,21,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,TESSELLATED DARTER,4,DARTER,T,N,IV,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-5310-R-1111,AMERICAN EEL,14,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,10.175,8985,MBSS_2005_Fish,,,4.3,0,,,,,,,,,,,
URGN-634-R-1111,COMMON SHINER,24,SHINER,I,N,OM,Y,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,NORTHERN HOGSUCKER,92,SUCKER,I,N,IV,Y,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,MARGINED MADTOM,9,MADTOM,I,IY,IV,N,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,LONGNOSE DACE,19,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,GREEN SUNFISH,3,SUNFISH,T,IC,GE,N,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,CUTLIP MINNOW,25,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,REDBREAST SUNFISH,21,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,SATINFIN SHINER,3,SHINER,I,N,IV,N,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,CREEK CHUB,7,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,BLUE RIDGE SCULPIN,33,SCULPIN,I,N,IS,Y,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,SMALLMOUTH BASS,72,NOTYPE,NOTYPE,IC,TP,N,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,SWALLOWTAIL SHINER,2,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,TESSELLATED DARTER,38,DARTER,T,N,IV,N,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,WHITE SUCKER,42,SUCKER,T,N,OM,Y,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,AMERICAN EEL,37,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,ROSYSIDE DACE,11,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,BLUEGILL,3,SUNFISH,T,IC,IV,N,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-634-R-1111,RIVER CHUB,97,OTHRCYPR,I,N,OM,Y,EPIEDMONT,75,10.95,15450,MBSS_2005_Fish,,,13.01,0,,,,,,,,,,,
URGN-639-R-1111,SWALLOWTAIL SHINER,135,SHINER,NOTYPE,N,IV,Y,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,NORTHERN HOGSUCKER,127,SUCKER,I,N,IV,Y,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,BLUE RIDGE SCULPIN,873,SCULPIN,I,N,IS,Y,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,BLUEGILL,8,SUNFISH,T,IC,IV,N,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,COMMON SHINER,6,SHINER,I,N,OM,Y,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,RIVER CHUB,85,OTHRCYPR,I,N,OM,Y,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,SMALLMOUTH BASS,52,NOTYPE,NOTYPE,IC,TP,N,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,MARGINED MADTOM,53,MADTOM,I,IY,IV,N,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,TESSELLATED DARTER,566,DARTER,T,N,IV,N,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,CREEK CHUB,111,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,CUTLIP MINNOW,23,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,CYPRINELLA SP.,25,SHINER,I,N,IV,N,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,REDBREAST SUNFISH,8,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,LARGEMOUTH BASS,1,NOTYPE,T,IC,TP,N,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,ROSYSIDE DACE,72,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,BLACKNOSE DACE,95,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,AMERICAN EEL,57,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,WHITE SUCKER,614,SUCKER,T,N,OM,Y,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
URGN-639-R-1111,LONGNOSE DACE,431,OTHRCYPR,NOTYPE,N,OM,N,EPIEDMONT,75,8.1,8660,MBSS_2005_Fish,,,10.79,0,,,,,,,,,,,
VAKB-438-R-1111,BLACKNOSE DACE,78,OTHRCYPR,T,N,OM,N,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VAKB-438-R-1111,PUMPKINSEED,11,SUNFISH,T,IY,IV,N,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VAKB-438-R-1111,ROSYSIDE DACE,1,OTHRCYPR,NOTYPE,N,IV,Y,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VAKB-438-R-1111,AMERICAN EEL,2,NOTYPE,NOTYPE,N,GE,N,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VAKB-438-R-1111,CREEK CHUB,40,OTHRCYPR,T,N,GE,Y,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VAKB-438-R-1111,CREEK CHUBSUCKER,11,SUCKER,NOTYPE,N,IV,N,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VAKB-438-R-1111,WHITE SUCKER,14,SUCKER,T,N,OM,Y,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VAKB-438-R-1111,TESSELLATED DARTER,44,DARTER,T,N,IV,N,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VAKB-438-R-1111,REDBREAST SUNFISH,5,SUNFISH,NOTYPE,IY,GE,N,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VAKB-438-R-1111,EASTERN MUDMINNOW,34,NOTYPE,T,N,IV,N,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VAKB-438-R-1111,FALLFISH,7,OTHRCYPR,I,N,GE,Y,EPIEDMONT,75,3.225,1919,MBSS_2005_Fish,,,1.38,0,,,,,,,,,,,
VHGH-434-R-1111,BLACKNOSE DACE,114,OTHRCYPR,T,N,OM,N,HIGHLAND,75,4.8,440,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
VHGH-434-R-1111,BLUNTNOSE MINNOW,1,OTHRCYPR,T,N,OM,N,HIGHLAND,75,4.8,440,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
VHGH-434-R-1111,GREEN SUNFISH,7,SUNFISH,T,IC,GE,N,HIGHLAND,75,4.8,440,MBSS_2005_Fish,,,1.46,0,,,,,,,,,,,
VHGH-555-R-1111,ROCK BASS,3,SUNFISH,NOTYPE,IC,GE,Y,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-555-R-1111,PEARL DACE,9,OTHRCYPR,NOTYPE,N,IV,Y,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-555-R-1111,WHITE SUCKER,7,SUCKER,T,N,OM,Y,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-555-R-1111,CREEK CHUB,11,OTHRCYPR,T,N,GE,Y,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-555-R-1111,SMALLMOUTH BASS,1,NOTYPE,NOTYPE,IC,TP,N,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-555-R-1111,BLACKNOSE DACE,34,OTHRCYPR,T,N,OM,N,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-555-R-1111,BLUEGILL,1,SUNFISH,T,IC,IV,N,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-555-R-1111,BLUNTNOSE MINNOW,2,OTHRCYPR,T,N,OM,N,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-555-R-1111,EASTERN MOSQUITOFISH,7,NOTYPE,NOTYPE,N,IV,N,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-555-R-1111,POTOMAC SCULPIN,120,SCULPIN,NOTYPE,N,IS,Y,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-555-R-1111,BANDED KILLIFISH,1,NOTYPE,NOTYPE,N,IV,N,HIGHLAND,75,3.95,1287,MBSS_2005_Fish,,,4.09,0,,,,,,,,,,,
VHGH-645-R-1111,TESSELLATED DARTER,1,DARTER,T,N,IV,N,HIGHLAND,75,6.075,1062,MBSS_2005_Fish,,,10.13,0,,,,,,,,,,,
VHGH-645-R-1111,POTOMAC SCULPIN,152,SCULPIN,NOTYPE,N,IS,Y,HIGHLAND,75,6.075,1062,MBSS_2005_Fish,,,10.13,0,,,,,,,,,,,
VHGH-645-R-1111,LONGNOSE DACE,32,OTHRCYPR,NOTYPE,N,OM,N,HIGHLAND,75,6.075,1062,MBSS_2005_Fish,,,10.13,0,,,,,,,,,,,
VHGH-645-R-1111,BLACKNOSE DACE,46,OTHRCYPR,T,N,OM,N,HIGHLAND,75,6.075,1062,MBSS_2005_Fish,,,10.13,0,,,,,,,,,,,
VHGH-645-R-1111,ROCK BASS,4,SUNFISH,NOTYPE,IC,GE,Y,HIGHLAND,75,6.075,1062,MBSS_2005_Fish,,,10.13,0,,,,,,,,,,,
VHGH-645-R-1111,GREENSIDE DARTER,2,DARTER,NOTYPE,N,IS,N,HIGHLAND,75,6.075,1062,MBSS_2005_Fish,,,10.13,0,,,,,,,,,,,
VHGH-645-R-1111,CREEK CHUB,1,OTHRCYPR,T,N,GE,Y,HIGHLAND,75,6.075,1062,MBSS_2005_Fish,,,10.13,0,,,,,,,,,,,
VHGH-645-R-1111,RAINBOW DARTER,3,DARTER,NOTYPE,N,IS,Y,HIGHLAND,75,6.075,1062,MBSS_2005_Fish,,,10.13,0,,,,,,,,,,,
VHGH-645-R-1111,BLUNTNOSE MINNOW,5,OTHRCYPR,T,N,OM,N,HIGHLAND,75,6.075,1062,MBSS_2005_Fish,,,10.13,0,,,,,,,,,,,
VHKL-435-S-1111,EASTERN MOSQUITOFISH,1,NOTYPE,NOTYPE,N,IV,N,COASTAL,75,1.35,327,MBSS_2005_Fish,,,1,0,,,,,,,,,,,
VHKL-435-S-1111,EASTERN MUDMINNOW,266,NOTYPE,T,N,IV,N,COASTAL,75,1.35,327,MBSS_2005_Fish,,,1,0,,,,,,,,,,,
VHKL-435-S-1111,REDFIN PICKEREL,5,NOTYPE,T,IY,TP,N,COASTAL,75,1.35,327,MBSS_2005_Fish,,,1,0,,,,,,,,,,,
WHNU-442-R-1111,BLACKNOSE DACE,111,OTHRCYPR,T,N,OM,N,HIGHLAND,75,2.4,617,MBSS_2005_Fish,,,0.61,0,,,,,,,,,,,
WHNU-442-R-1111,BLUE RIDGE SCULPIN,88,SCULPIN,I,N,IS,Y,HIGHLAND,75,2.4,617,MBSS_2005_Fish,,,0.61,0,,,,,,,,,,,
WHNU-442-R-1111,CREEK CHUB,13,OTHRCYPR,T,N,GE,Y,HIGHLAND,75,2.4,617,MBSS_2005_Fish,,,0.61,0,,,,,,,,,,,
WHNU-541-R-1111,POTOMAC SCULPIN,12,SCULPIN,NOTYPE,N,IS,Y,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,ROSYSIDE DACE,218,OTHRCYPR,NOTYPE,N,IV,Y,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,WHITE SUCKER,24,SUCKER,T,N,OM,Y,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,GREEN SUNFISH,4,SUNFISH,T,IC,GE,N,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,FANTAIL DARTER,22,DARTER,NOTYPE,N,IS,Y,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,EASTERN SILVERY MINNOW,17,OTHRCYPR,NOTYPE,N,AL,N,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,CREEK CHUB,53,OTHRCYPR,T,N,GE,Y,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,BLUNTNOSE MINNOW,13,OTHRCYPR,T,N,OM,N,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,LONGNOSE DACE,10,OTHRCYPR,NOTYPE,N,OM,N,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,YELLOW BULLHEAD,4,NOTYPE,NOTYPE,N,OM,N,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,CENTRAL STONEROLLER,2,OTHRCYPR,I,N,AL,Y,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,BLACKNOSE DACE,202,OTHRCYPR,T,N,OM,N,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-541-R-1111,BLUE RIDGE SCULPIN,33,SCULPIN,I,N,IS,Y,HIGHLAND,75,2.125,2617,MBSS_2005_Fish,,,5.43,0,,,,,,,,,,,
WHNU-554-R-1111,LONGNOSE DACE,24,OTHRCYPR,NOTYPE,N,OM,N,HIGHLAND,75,3.975,5987,MBSS_2005_Fish,,,5.24,0,,,,,,,,,,,
WHNU-554-R-1111,GREEN SUNFISH,3,SUNFISH,T,IC,GE,N,HIGHLAND,75,3.975,5987,MBSS_2005_Fish,,,5.24,0,,,,,,,,,,,
WHNU-554-R-1111,WHITE SUCKER,63,SUCKER,T,N,OM,Y,HIGHLAND,75,3.975,5987,MBSS_2005_Fish,,,5.24,0,,,,,,,,,,,
WHNU-554-R-1111,CENTRAL STONEROLLER,9,OTHRCYPR,I,N,AL,Y,HIGHLAND,75,3.975,5987,MBSS_2005_Fish,,,5.24,0,,,,,,,,,,,
